5.999905,6745.066895
5.999592,6823.418945
5.99928,6901.770508
5.998968,6980.12207
5.998655,7058.473633
5.998343,7085.953613
5.99803,7113.433594
5.997718,7722.305664
5.997405,8331.177734
5.997093,8945.5
5.99678,9559.823242
5.996468,10174.145508
5.996155,10788.46875
5.995843,11468.197266
5.995531,12147.926758
5.995218,13212.829102
5.994906,14626.56543
5.994593,15825.005859
5.994281,17023.445313
5.993968,18221.884766
5.993656,19420.326172
5.993343,20560.626953
5.993031,21352.091797
5.992719,21954.605469
5.992406,22208.283203
5.992094,22349.316406
5.991781,22490.349609
5.991469,22609.580078
5.991156,22728.810547
5.990844,22739.03125
5.990531,22749.25
5.990219,22141.740234
5.989907,21185.396484
5.989594,20653.966797
5.989282,20122.539063
5.988969,19569.306641
5.988657,19016.076172
5.988344,18837.117188
5.988032,18658.15625
5.987719,18479.197266
5.987407,18300.236328
5.987094,17623.460938
5.986782,16946.683594
5.98647,17258.273438
5.986157,17569.863281
5.985845,17238.287109
5.985532,16906.712891
5.98522,17098.390625
5.984907,17290.068359
5.984595,17222.84375
5.984282,17155.621094
5.98397,16913.980469
5.983658,16672.337891
5.983345,16060.060547
5.983033,15447.782227
5.98272,15242.478516
5.982408,15037.173828
5.982095,14826.418945
5.981783,14615.665039
5.98147,13997.935547
5.981158,13380.206055
5.980846,12428.175781
5.980533,11476.146484
5.980221,11047.370117
5.979908,10618.592773
5.979596,10114.871094
5.979283,9611.149414
5.978971,9746.958984
5.978658,9882.768555
5.978346,9422.650391
5.978034,8962.533203
5.977721,7862.884277
5.977409,6763.235352
5.977096,6432.114258
5.976784,6100.993652
5.976471,6176.847168
5.976159,6252.700684
5.975846,5968.817383
5.975534,5684.93457
5.975221,5691.747559
5.974909,5698.561035
5.974597,5755.337402
5.974284,5812.114258
5.973972,5868.890625
5.973659,5925.66748
5.973347,6320.37793
5.973034,6715.088867
5.972722,6702.825195
5.972409,6690.561523
5.972097,6786.400391
5.971785,6882.239258
5.971472,7268.774414
5.97116,7655.309082
5.970847,7863.792969
5.970535,8072.276367
5.970222,8280.759766
5.96991,8489.244141
5.969597,8631.412109
5.969285,8773.581055
5.968973,9090.166992
5.96866,9406.75293
5.968348,9977.699219
5.968035,10548.644531
5.967723,11294.006836
5.96741,12039.370117
5.967098,12563.986328
5.966785,13088.601563
5.966473,13613.216797
5.96616,14137.833008
5.965848,14560.705078
5.965536,14983.577148
5.965223,15406.449219
5.964911,15829.321289
5.964598,16541.980469
5.964286,17254.638672
5.963973,18257.996094
5.963661,19261.351563
5.963348,20006.714844
5.963036,20752.076172
5.962724,21090.464844
5.962411,21428.853516
5.962099,22192.384766
5.961786,22955.917969
5.961474,23428.751953
5.961161,23901.587891
5.960849,24977.617188
5.960536,26053.648438
5.960224,27304.095703
5.959912,28554.542969
5.959599,30105.451172
5.959287,31656.361328
5.958974,33614.246094
5.958662,35572.128906
5.958349,37566.351563
5.958037,39560.570313
5.957724,41700.140625
5.957412,44421.101563
5.9571,46773.242188
5.956787,48311.433594
5.956475,49704.277344
5.956162,51445.953125
5.95585,52577.171875
5.955537,53126.996094
5.955225,53466.066406
5.954912,53805.136719
5.9546,53749.039063
5.954287,53111.550781
5.953975,51892.671875
5.953663,50324.957031
5.95335,49171.484375
5.953038,48018.011719
5.952725,46842.734375
5.952413,45667.460938
5.9521,44187.863281
5.951788,42708.265625
5.951475,41228.667969
5.951163,39749.070313
5.950851,38432.988281
5.950538,37116.90625
5.950226,35553.734375
5.949913,33990.558594
5.949601,32295.892578
5.949288,31298.896484
5.948976,30563.525391
5.948663,28665.371094
5.948351,26781.75
5.948039,24898.130859
5.947726,23581.367188
5.947414,22264.605469
5.947101,21006.890625
5.946789,19749.175781
5.946476,18491.460938
5.946164,17233.746094
5.945851,16299.430664
5.945539,15365.115234
5.945226,14605.217773
5.944914,13845.320313
5.944602,13169.905273
5.944289,12494.491211
5.943977,11644.65918
5.943664,10794.827148
5.943352,11006.036133
5.943039,11217.245117
5.942727,11065.083984
5.942414,10912.922852
5.942102,10168.467773
5.94179,10121.68457
5.941477,10321.992188
5.941165,10522.299805
5.940852,10431.911133
5.94054,10341.523438
5.940227,10658.109375
5.939915,10974.695313
5.939602,11358.959961
5.93929,11743.223633
5.938978,11720.512695
5.938665,11697.802734
5.938353,11849.509766
5.93804,12001.216797
5.937728,12443.619141
5.937415,12886.022461
5.937103,13224.865234
5.93679,13563.708008
5.936478,14076.96875
5.936166,14590.228516
5.935853,14918.169922
5.935541,15246.112305
5.935228,16097.306641
5.934916,16948.5
5.934603,17850.566406
5.934291,18752.632813
5.933978,19654.699219
5.933666,20556.765625
5.933353,21909.410156
5.933041,23262.056641
5.932729,24614.701172
5.932416,25967.347656
5.932104,27692.447266
5.931791,29417.546875
5.931479,31506.017578
5.931166,33594.488281
5.930854,36286.152344
5.930541,38280.144531
5.930229,40375.882813
5.929917,42471.621094
5.929604,44740.640625
5.929292,47009.660156
5.928979,49278.679688
5.928667,51547.699219
5.928354,53885.757813
5.928042,56223.816406
5.927729,58038.625
5.927417,59853.429688
5.927105,60848.839844
5.926792,61844.246094
5.92648,62505.351563
5.926167,63166.457031
5.925855,63871.167969
5.925542,63878.210938
5.92523,63521.878906
5.924917,63165.550781
5.924605,62320.488281
5.924292,61475.425781
5.92398,60732.105469
5.923668,59291.117188
5.923355,57479.488281
5.923043,55667.859375
5.92273,53405.65625
5.922418,51143.449219
5.922105,48381.609375
5.921793,45619.769531
5.92148,43497.460938
5.921168,41375.148438
5.920856,39107.492188
5.920543,36839.835938
5.920231,34397.761719
5.919918,31955.6875
5.919606,30326.880859
5.919293,28698.074219
5.918981,27171.011719
5.918668,24946.277344
5.918356,23066.744141
5.918044,21187.212891
5.917731,19903.607422
5.917419,18620.001953
5.917106,17414.521484
5.916794,16209.042969
5.916481,14611.12207
5.916169,13710.873047
5.915856,12974.139648
5.915544,12237.407227
5.915232,11834.974609
5.914919,11432.541992
5.914607,10747.588867
5.914294,10062.636719
5.913982,9784.658203
5.913669,9506.680664
5.913357,9265.039063
5.913044,9023.397461
5.912732,8956.174805
5.912419,8888.951172
5.912107,8814.459961
5.911795,8739.96875
5.911482,8796.291992
5.91117,8852.614258
5.910857,9377.683594
5.910545,9205.083008
5.910232,8785.390625
5.90992,8365.697266
5.909607,8196.048828
5.909295,8026.400879
5.908983,8205.587891
5.90867,8384.774414
5.908358,8603.932617
5.908045,8823.089844
5.907733,9085.852539
5.90742,9348.614258
5.907108,9728.563477
5.906795,10806.182617
5.906483,11491.362305
5.906171,12176.541992
5.905858,12396.608398
5.905546,12616.674805
5.905233,13418.132813
5.904921,14219.59082
5.904608,15620.610352
5.904296,17021.628906
5.903983,18466.251953
5.903671,19213.205078
5.903359,20352.597656
5.903046,21491.990234
5.902734,22936.613281
5.902421,24381.236328
5.902109,25723.207031
5.901796,27065.179688
5.901484,27825.757813
5.901171,28586.337891
5.900859,29862.902344
5.900546,31139.466797
5.900234,31834.640625
5.899922,32529.8125
5.899609,32855.9375
5.899297,33182.0625
5.898984,33508.1875
5.898672,33834.3125
5.898359,33840.671875
5.898047,33847.027344
5.897734,33504.554688
5.897422,33162.078125
5.89711,32608.845703
5.896797,32055.615234
5.896485,31502.382813
5.896172,30949.152344
5.89586,30032.550781
5.895547,29115.949219
5.895235,27850.513672
5.894922,26585.076172
5.89461,25318.732422
5.894298,24052.386719
5.893985,22786.041016
5.893673,21519.697266
5.89336,20536.78125
5.893048,19553.863281
5.892735,18570.947266
5.892423,17588.03125
5.89211,16628.734375
5.891798,15669.438477
5.891485,14317.701172
5.891173,13663.634766
5.890861,12842.417969
5.890548,12021.202148
5.890236,11243.589844
5.889923,10465.977539
5.889611,9351.339844
5.889298,8236.701172
5.888986,7703.455566
5.888673,7170.209961
5.888361,6687.836426
5.888049,6205.462402
5.887736,6071.923828
5.887424,5938.385254
5.887111,6164.583008
5.886799,6390.78125
5.886486,6268.143555
5.886174,6145.506348
5.885861,5594.092285
5.885549,5042.677734
5.885237,4840.099121
5.884924,4637.52002
5.884612,4904.370117
5.884299,5171.220215
5.883987,5438.069824
5.883674,5704.919922
5.883362,5506.65625
5.883049,5308.39209
5.882737,5110.128418
5.882425,4911.864746
5.882112,5235.037109
5.8818,5558.209473
5.881487,5299.989258
5.881175,5041.769531
5.880862,5219.59375
5.88055,5397.417969
5.880237,5575.242188
5.879925,5753.066406
5.879612,5609.535156
5.8793,5466.003906
5.878988,4973.637695
5.878675,4481.270996
5.878363,4868.260254
5.87805,5255.249512
5.877738,5293.40332
5.877425,5331.557129
5.877113,5293.40332
5.8768,5255.249512
5.876488,4868.260254
5.876176,4481.270996
5.875863,4166.955566
5.875551,3852.640381
5.875238,3494.720703
5.874926,3834.471924
5.874613,4172.633301
5.874301,4510.794922
5.873988,4543.725098
5.873676,4576.655762
5.873364,4406.098633
5.873051,4235.541992
5.872739,4064.984863
5.872426,3894.427979
5.872114,3930.991943
5.871801,3967.556152
5.871489,4004.120361
5.871176,4040.684326
5.870864,4229.864258
5.870551,4419.043945
5.870239,4259.387695
5.869927,4099.731934
5.869614,4036.596436
