16.388117,1977.089233
16.387805,1901.938110
16.387492,1834.688477
16.387180,1893.888794
16.386868,1839.049438
16.386555,1699.492554
16.386243,1532.741089
16.385930,1464.867920
16.385618,1412.614258
16.385305,1496.246460
16.384993,1744.171875
16.384680,1913.755981
16.384368,2095.808105
16.384056,2105.092041
16.383743,2295.461914
16.383431,2395.531982
16.383118,2330.444824
16.382806,2225.045654
16.382493,2050.320068
16.382181,1958.092407
16.381868,1978.435913
16.381556,1914.334717
16.381244,1831.969482
16.380931,1702.826294
16.380619,1560.646973
16.380306,1416.436768
16.379994,1471.653076
16.379681,1508.845947
16.379369,1431.323853
16.379056,1414.771118
16.378744,1608.070313
16.378431,1849.064697
16.378119,1993.274780
16.377807,2196.054199
16.377494,2247.923828
16.377182,2194.941162
16.376869,2252.595459
16.376557,2116.768799
16.376244,2011.384155
16.375932,1958.557007
16.375619,1835.430420
16.375307,1632.357544
16.374995,1636.808960
16.374682,1859.508667
16.374370,1725.391479
16.374057,1386.000854
16.373745,1434.922974
16.373432,1503.373047
16.373120,1299.365601
16.372807,1200.034424
16.372495,1205.398560
16.372183,1304.855835
16.371870,1280.908569
16.371558,1339.169067
16.371245,1438.952637
16.370933,1428.270020
16.370620,1448.632690
16.370308,1489.494873
16.369995,1569.332520
16.369683,1707.408081
16.369370,1815.010254
16.369058,1742.490479
16.368746,1756.046265
16.368433,1735.614258
16.368121,1588.692261
16.367808,1584.894531
16.367496,1517.844238
16.367183,1456.250854
16.366871,1347.809937
16.366558,1453.833862
16.366246,1585.536987
16.365934,1522.610474
16.365621,1633.577881
16.365309,1956.923706
16.364996,2099.632813
16.364684,1988.017944
16.364371,2039.060913
16.364059,2222.994141
16.363746,2332.359619
16.363434,2072.504883
16.363122,1643.482178
16.362809,1390.462402
16.362497,1199.658447
16.362184,1255.362915
16.361872,1483.997803
16.361559,1552.159180
16.361247,1487.596436
16.360934,1158.287964
16.360622,1297.304810
16.360310,1594.707886
16.359997,1892.885864
16.359685,1879.489746
16.359372,1706.862305
16.359060,1805.909058
16.358747,1853.960449
16.358435,1940.445923
16.358122,2071.549805
16.357810,1992.438599
16.357497,1783.904785
16.357185,1658.532227
16.356873,1788.064087
16.356560,1922.922363
16.356248,1904.758057
16.355935,2107.825195
16.355623,2186.256348
16.355310,2124.162354
16.354998,1874.116333
16.354685,1567.973511
16.354373,1586.748413
16.354061,1713.811890
16.353748,1562.651123
16.353436,1479.660767
16.353123,1530.829346
16.352811,1662.305054
16.352498,2087.482666
16.352186,2220.038574
16.351873,2256.986816
16.351561,2204.379639
16.351249,2232.980469
16.350936,2414.293945
16.350624,2355.579590
16.350311,2020.253418
16.349999,1788.337402
16.349686,1705.593384
16.349374,1816.044556
16.349061,1835.723145
16.348749,1675.949707
16.348437,1596.998169
16.348124,1645.398804
16.347812,1761.359497
16.347499,1787.801514
16.347187,1736.851563
16.346874,1944.026489
16.346562,2041.600220
16.346249,1859.041748
16.345937,1600.179565
16.345624,1618.866577
16.345312,1795.916138
16.345000,1765.377441
16.344687,1737.578613
16.344375,1663.214844
16.344062,1618.887939
16.343750,1860.036377
16.343437,2059.033447
16.343125,2176.334717
16.342812,2170.757813
16.342500,2096.362793
16.342188,2266.089111
16.341875,2320.802490
16.341563,2378.157959
16.341250,2476.250488
16.340938,2459.597656
16.340625,2244.969238
16.340313,1877.655396
16.340000,1736.689087
16.339688,1976.486206
16.339376,2302.162354
16.339063,2104.044189
16.338751,1653.337036
16.338438,1372.765137
16.338126,1461.634277
16.337813,1622.081787
16.337501,1711.909302
16.337188,1822.926270
16.336876,1836.682251
16.336563,1899.930664
16.336251,1921.037109
16.335939,1760.600708
16.335626,1569.855103
16.335314,1636.293823
16.335001,1608.642212
16.334689,1647.671387
16.334376,1784.387329
16.334064,1831.548584
16.333751,1578.159912
16.333439,1295.644531
16.333127,1187.586426
16.332814,1254.820435
16.332502,1463.782837
16.332189,1434.131104
16.331877,1443.537598
16.331564,1620.208008
16.331252,1632.536011
16.330939,1609.177979
16.330627,1485.576416
16.330315,1337.274536
16.330002,1699.849365
16.329690,1957.905640
16.329377,1983.461792
16.329065,1958.912476
16.328752,1856.043701
16.328440,2029.713989
16.328127,2268.156738
16.327815,2396.292969
16.327503,2239.643311
16.327190,2055.659424
16.326878,2004.405151
