0.1666667,-2.80E-05
0.3333333,-7.00E-06
0.5,1.20E-05
0.6666667,-0.00011
0.8333333,-0.000264
1,-0.000346
1.166667,-0.000311
1.333333,-0.000181
1.5,-0.000171
1.666667,-0.000279
1.833333,-0.000303
2,-0.000223
2.166667,-0.00022
2.333333,-0.000352
2.5,-0.000482
2.666667,-0.000478
2.833333,-0.000487
3,-0.000583
3.166667,-0.000704
3.333333,-0.001602
3.5,-0.002404
3.666667,-0.001074
3.833333,-0.001802
4,-0.005233
4.166667,-0.001884
4.333333,-0.001494
4.5,-0.00129
4.666667,-0.001165
4.833333,-0.001247
5,-0.001183
5.166667,-0.001129
5.333333,-0.001143
5.5,-0.001234
5.666667,-0.001301
5.833333,-0.001314
6,-0.000964
6.166667,-0.000759
6.333333,-0.00097
6.5,-0.000977
6.666667,-0.000983
6.833333,-0.00093
7,-0.000743
7.166667,-0.000513
7.333333,-0.000362
7.5,-0.000282
7.666667,-6.00E-05
7.833333,0.000151
8,-9.60E-05
8.166667,3.10E-05
8.333333,-0.000179
8.5,0.000165
8.666667,-6.20E-05
8.833333,0.000112
9,-0.000229
9.166667,-0.000412
9.333333,-0.000218
9.5,-0.000479
9.666667,-0.00066
9.833333,-0.000513
10,-0.000582
10.16667,-0.000854
10.33333,-0.000652
10.5,-0.000869
10.66667,-0.001191
10.83333,-0.00105
11,-0.000965
11.16667,-0.001043
11.33333,-0.000899
11.5,-0.000957
11.66667,-0.001124
11.83333,-0.001015
12,-0.000843
12.16667,-0.000807
12.33333,-0.000846
12.5,-0.000457
12.66667,-8.70E-05
12.83333,0.000564
13,0.000735
13.16667,0.002172
13.33333,0.002313
13.5,0.005143
13.66667,0.006024
13.83333,0.007331
14,0.014004
14.16667,0.011033
14.33333,0.016516
14.5,0.02763
14.66667,0.018781
14.83333,0.023624
15,0.047334
15.16667,0.037935
15.33333,0.024418
15.5,0.053664
15.66667,0.078696
15.83333,0.049132
16,0.030775
16.16667,0.06815
16.33333,0.117151
16.5,0.08433
16.66667,0.042436
16.83333,0.040294
17,0.107496
17.16667,0.157023
17.33333,0.105253
17.5,0.05389
17.66667,0.034871
17.83333,0.062572
18,0.159725
18.16667,0.181439
18.33333,0.110486
18.5,0.059072
18.66667,0.037008
18.83333,0.033537
19,0.085403
19.16667,0.189069
19.33333,0.188342
19.5,0.111822
19.66667,0.062542
19.83333,0.041015
20,0.02955
20.16667,0.026847
20.33333,0.059177
20.5,0.15393
20.66667,0.19682
20.83333,0.13794
21,0.077779
21.16667,0.04881
21.33333,0.034769
21.5,0.026329
21.66667,0.021661
21.83333,0.024073
22,0.05892
22.16667,0.140694
22.33333,0.175194
22.5,0.1264
22.66667,0.073362
22.83333,0.046566
23,0.033679
23.16667,0.026093
23.33333,0.021377
23.5,0.018474
23.66667,0.016647
23.83333,0.016568
24,0.027646
24.16667,0.070993
24.33333,0.124387
24.5,0.124007
24.66667,0.083626
24.83333,0.050829
25,0.034387
25.16667,0.026095
25.33333,0.020993
25.5,0.017774
25.66667,0.015792
25.83333,0.014476
26,0.013394
26.16667,0.012468
26.33333,0.011964
26.5,0.013101
26.66667,0.021999
26.83333,0.045805
27,0.068253
27.16667,0.06471
27.33333,0.044899
27.5,0.029184
27.66667,0.021038
27.83333,0.016896
28,0.014399
28.16667,0.012742
28.33333,0.011471
28.5,0.010575
28.66667,0.010006
28.83333,0.009531
29,0.00915
29.16667,0.00885
29.33333,0.008462
29.5,0.008058
29.66667,0.007788
29.83333,0.007464
30,0.007323
30.16667,0.008333
30.33333,0.012357
30.5,0.018651
30.66667,0.022017
30.83333,0.019308
31,0.014361
31.16667,0.010826
31.33333,0.008823
31.5,0.007704
31.66667,0.00692
31.83333,0.006393
32,0.00592
32.16667,0.005537
32.33333,0.005266
32.5,0.004913
32.66667,0.004742
32.83333,0.004649
33,0.004545
33.16667,0.004476
33.33333,0.004371
33.5,0.004173
33.66667,0.003786
33.83333,0.003514
34,0.003234
34.16667,0.003033
34.33333,0.003057
34.5,0.003014
34.66667,0.002777
34.83333,0.002561
35,0.002421
35.16667,0.002307
35.33333,0.002181
35.5,0.002125
35.66667,0.002066
35.83333,0.00195
36,0.001909
36.16667,0.00193
36.33333,0.001851
36.5,0.001886
36.66667,0.002085
36.83333,0.002288
37,0.002207
37.16667,0.001745
37.33333,0.001268
37.5,0.001117
37.66667,0.00111
37.83333,0.000974
38,0.000853
38.16667,0.00086
38.33333,0.000881
38.5,0.000814
38.66667,0.000734
38.83333,0.000647
39,0.000501
39.16667,0.00034
39.33333,0.000217
39.5,0.000165
39.66667,7.10E-05
39.83333,-0.000205
40,-0.000267
40.16667,-0.000264
40.33333,-0.000382
40.5,-0.000422
40.66667,-0.000373
40.83333,-0.000262
41,-0.000209
41.16667,-0.00035
41.33333,-0.000515
41.5,-0.000558
41.66667,-0.000593
41.83333,-0.000725
42,-0.000859
42.16667,-0.000879
42.33333,-0.000953
42.5,-0.001085
42.66667,-0.001096
42.83333,-0.001063
43,-0.001086
43.16667,-0.001208
43.33333,-0.001192
43.5,-0.000988
43.66667,-0.000843
43.83333,-0.000992
44,-0.001182
44.16667,-0.001308
44.33333,-0.001388
44.5,-0.001415
44.66667,-0.001414
44.83333,-0.001331
45,-0.001297
