filename,PCA_x,PCA_y
Triton X-1.csv,-0.09776554037990552,0.34141789087499935
Triton X-2.csv,-0.3952855095142948,-0.4117638372194809
Triton X-3.csv,-0.3822896289762029,-0.34646669550873715
Triton X-4.csv,1.3844706040044235,-0.21111910122636623
Triton X-5.csv,-0.01984506962458938,0.4669624339498008
Triton X-6.csv,-0.13156619346653622,0.4302443392865955
Triton X-7.csv,-0.3577186620428943,-0.26927503015681153
